t_s	port	src	kind	detail
153.620831769	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1556 li=127 spid=020000fffe0000010001
153.624522658	2	3c:c0:c6:01:02:03	ADP	eid=3cc0c60102030000 gm=3cc0c6fffefe0210
153.680931695	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55956 li=-3 spid=3cc0c6fffefe02100001
153.681674480	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55956 li=-3 spid=3cc0c6fffefe02100001
153.810969664	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55957 li=-3 spid=3cc0c6fffefe02100001
153.811704066	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55957 li=-3 spid=3cc0c6fffefe02100001
153.930847553	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55958 li=-3 spid=3cc0c6fffefe02100001
153.931566571	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55958 li=-3 spid=3cc0c6fffefe02100001
153.940200423	2	3c:c0:c6:fe:02:11	ethertype 0x0027	
154.001122486	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63992 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
154.060976147	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55959 li=-3 spid=3cc0c6fffefe02100001
154.061703549	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55959 li=-3 spid=3cc0c6fffefe02100001
154.180918620	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55960 li=-3 spid=3cc0c6fffefe02100001
154.181654046	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55960 li=-3 spid=3cc0c6fffefe02100001
154.295676906	3	02:00:00:00:00:01	MAAP	
154.310993422	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55961 li=-3 spid=3cc0c6fffefe02100001
154.311729423	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55961 li=-3 spid=3cc0c6fffefe02100001
154.351679565	3	02:00:00:00:00:01	MSRP	
154.430863311	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55962 li=-3 spid=3cc0c6fffefe02100001
154.431599929	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55962 li=-3 spid=3cc0c6fffefe02100001
154.551682819	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1465 li=0 spid=020000fffe0000010001
154.552447044	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1465 li=127 spid=3cc0c6fffefe02100001
154.553437423	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1465 li=127 spid=3cc0c6fffefe02100001
154.570104166	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55963 li=-3 spid=3cc0c6fffefe02100001
154.570681167	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55963 li=-3 spid=3cc0c6fffefe02100001
154.600233196	2	3c:c0:c6:fe:02:11	MVRP	
154.620803941	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1557 li=0 spid=3cc0c6fffefe02100001
154.620814933	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1557 li=127 spid=020000fffe0000010001
154.620822493	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1557 li=127 spid=020000fffe0000010001
154.680920202	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55964 li=-3 spid=3cc0c6fffefe02100001
154.681664812	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55964 li=-3 spid=3cc0c6fffefe02100001
154.810985371	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55965 li=-3 spid=3cc0c6fffefe02100001
154.811720389	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55965 li=-3 spid=3cc0c6fffefe02100001
154.930852261	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55966 li=-3 spid=3cc0c6fffefe02100001
154.931572263	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55966 li=-3 spid=3cc0c6fffefe02100001
155.001124402	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63993 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
155.060963671	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55967 li=-3 spid=3cc0c6fffefe02100001
155.061691640	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55967 li=-3 spid=3cc0c6fffefe02100001
155.180907160	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55968 li=-3 spid=3cc0c6fffefe02100001
155.181642146	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55968 li=-3 spid=3cc0c6fffefe02100001
155.310922354	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55969 li=-3 spid=3cc0c6fffefe02100001
155.311654548	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55969 li=-3 spid=3cc0c6fffefe02100001
155.351681874	3	02:00:00:00:00:01	MSRP	
155.430871636	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55970 li=-3 spid=3cc0c6fffefe02100001
155.431607262	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55970 li=-3 spid=3cc0c6fffefe02100001
155.551685128	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1466 li=0 spid=020000fffe0000010001
155.552450953	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1466 li=127 spid=3cc0c6fffefe02100001
155.553437172	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1466 li=127 spid=3cc0c6fffefe02100001
155.570110891	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55971 li=-3 spid=3cc0c6fffefe02100001
155.570685908	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55971 li=-3 spid=3cc0c6fffefe02100001
155.601492733	2	3c:c0:c6:fe:02:11	MVRP	
155.620813866	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1558 li=0 spid=3cc0c6fffefe02100001
155.620824858	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1558 li=127 spid=020000fffe0000010001
155.620832418	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1558 li=127 spid=020000fffe0000010001
155.680954127	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55972 li=-3 spid=3cc0c6fffefe02100001
155.681702321	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55972 li=-3 spid=3cc0c6fffefe02100001
155.810983105	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55973 li=-3 spid=3cc0c6fffefe02100001
155.811717515	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55973 li=-3 spid=3cc0c6fffefe02100001
155.930859019	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55974 li=-3 spid=3cc0c6fffefe02100001
155.931576205	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55974 li=-3 spid=3cc0c6fffefe02100001
155.940213873	2	3c:c0:c6:fe:02:11	ethertype 0x0027	
156.001142936	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63994 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
156.060979389	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55975 li=-3 spid=3cc0c6fffefe02100001
156.061709983	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55975 li=-3 spid=3cc0c6fffefe02100001
156.180910687	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55976 li=-3 spid=3cc0c6fffefe02100001
156.181645673	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55976 li=-3 spid=3cc0c6fffefe02100001
156.310948665	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55977 li=-3 spid=3cc0c6fffefe02100001
156.311684282	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55977 li=-3 spid=3cc0c6fffefe02100001
156.350715774	2	3c:c0:c6:fe:02:11	MSRP	
156.351685640	3	02:00:00:00:00:01	MSRP	
156.430901563	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55978 li=-3 spid=3cc0c6fffefe02100001
156.431638756	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55978 li=-3 spid=3cc0c6fffefe02100001
156.551687471	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1467 li=0 spid=020000fffe0000010001
156.552452688	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1467 li=127 spid=3cc0c6fffefe02100001
156.553440499	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1467 li=127 spid=3cc0c6fffefe02100001
156.570120626	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55979 li=-3 spid=3cc0c6fffefe02100001
156.570695411	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55979 li=-3 spid=3cc0c6fffefe02100001
156.600209657	2	3c:c0:c6:fe:02:11	MVRP	
156.630517464	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1559 li=0 spid=3cc0c6fffefe02100001
156.630528464	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1559 li=127 spid=020000fffe0000010001
156.630536024	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1559 li=127 spid=020000fffe0000010001
156.677686015	3	02:00:00:00:00:01	ADP	eid=020000fffe000001 gm=3cc0c6fffefe0210
156.680965847	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55980 li=-3 spid=3cc0c6fffefe02100001
156.681709464	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55980 li=-3 spid=3cc0c6fffefe02100001
156.810992232	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55981 li=-3 spid=3cc0c6fffefe02100001
156.811723434	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55981 li=-3 spid=3cc0c6fffefe02100001
156.930888938	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55982 li=-3 spid=3cc0c6fffefe02100001
156.931610932	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55982 li=-3 spid=3cc0c6fffefe02100001
157.001138655	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63995 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
157.060979516	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55983 li=-3 spid=3cc0c6fffefe02100001
157.061712710	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55983 li=-3 spid=3cc0c6fffefe02100001
157.180947622	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55984 li=-3 spid=3cc0c6fffefe02100001
157.181683016	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55984 li=-3 spid=3cc0c6fffefe02100001
157.310942392	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55985 li=-3 spid=3cc0c6fffefe02100001
157.311678394	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55985 li=-3 spid=3cc0c6fffefe02100001
157.351686528	3	02:00:00:00:00:01	MSRP	
157.430911098	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55986 li=-3 spid=3cc0c6fffefe02100001
157.431646500	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55986 li=-3 spid=3cc0c6fffefe02100001
157.551689790	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1468 li=0 spid=020000fffe0000010001
157.552458416	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1468 li=127 spid=3cc0c6fffefe02100001
157.553447218	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1468 li=127 spid=3cc0c6fffefe02100001
157.570127345	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55987 li=-3 spid=3cc0c6fffefe02100001
157.570704955	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55987 li=-3 spid=3cc0c6fffefe02100001
157.600396569	2	3c:c0:c6:fe:02:11	MVRP	
157.640571271	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1560 li=0 spid=3cc0c6fffefe02100001
157.640582255	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1560 li=127 spid=020000fffe0000010001
157.640589815	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1560 li=127 spid=020000fffe0000010001
157.680981782	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55988 li=-3 spid=3cc0c6fffefe02100001
157.681729368	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55988 li=-3 spid=3cc0c6fffefe02100001
157.811003752	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55989 li=-3 spid=3cc0c6fffefe02100001
157.811740338	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55989 li=-3 spid=3cc0c6fffefe02100001
157.894993981	2	68:05:ca:95:b2:ed	AECP	
157.895025885	3	02:00:00:00:00:01	AECP	
157.895168990	2	68:05:ca:95:b2:ed	AECP	
157.895196406	3	02:00:00:00:00:01	AECP	
157.930917458	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55990 li=-3 spid=3cc0c6fffefe02100001
157.931639060	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55990 li=-3 spid=3cc0c6fffefe02100001
157.940229336	2	3c:c0:c6:fe:02:11	ethertype 0x0027	
158.001149183	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63996 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
158.061004836	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55991 li=-3 spid=3cc0c6fffefe02100001
158.061733414	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55991 li=-3 spid=3cc0c6fffefe02100001
158.129685805	3	02:00:00:00:00:01	MAAP	
158.180932326	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55992 li=-3 spid=3cc0c6fffefe02100001
158.181666352	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55992 li=-3 spid=3cc0c6fffefe02100001
158.310950104	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55993 li=-3 spid=3cc0c6fffefe02100001
158.311685121	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55993 li=-3 spid=3cc0c6fffefe02100001
158.351688848	3	02:00:00:00:00:01	MSRP	
158.430940194	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55994 li=-3 spid=3cc0c6fffefe02100001
158.431674020	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55994 li=-3 spid=3cc0c6fffefe02100001
158.551692110	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1469 li=0 spid=020000fffe0000010001
158.552456528	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1469 li=127 spid=3cc0c6fffefe02100001
158.553449114	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1469 li=127 spid=3cc0c6fffefe02100001
158.570133457	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55995 li=-3 spid=3cc0c6fffefe02100001
158.570708475	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55995 li=-3 spid=3cc0c6fffefe02100001
158.600238488	2	3c:c0:c6:fe:02:11	MVRP	
158.650549870	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1561 li=0 spid=3cc0c6fffefe02100001
158.650560855	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1561 li=127 spid=020000fffe0000010001
158.650568415	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1561 li=127 spid=020000fffe0000010001
158.680969686	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55996 li=-3 spid=3cc0c6fffefe02100001
158.681717504	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55996 li=-3 spid=3cc0c6fffefe02100001
158.811004648	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55997 li=-3 spid=3cc0c6fffefe02100001
158.811739474	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55997 li=-3 spid=3cc0c6fffefe02100001
158.930887378	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55998 li=-3 spid=3cc0c6fffefe02100001
158.931603156	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55998 li=-3 spid=3cc0c6fffefe02100001
159.001175711	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63997 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
159.060992356	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55999 li=-3 spid=3cc0c6fffefe02100001
159.061721350	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55999 li=-3 spid=3cc0c6fffefe02100001
159.180930670	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56000 li=-3 spid=3cc0c6fffefe02100001
159.181670256	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56000 li=-3 spid=3cc0c6fffefe02100001
159.310971232	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56001 li=-3 spid=3cc0c6fffefe02100001
159.311708418	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56001 li=-3 spid=3cc0c6fffefe02100001
159.351691168	3	02:00:00:00:00:01	MSRP	
159.396634081	2	3c:c0:c6:01:02:03	ADP	eid=3cc0c60102030000 gm=3cc0c6fffefe0210
159.430923330	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56002 li=-3 spid=3cc0c6fffefe02100001
159.431655756	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56002 li=-3 spid=3cc0c6fffefe02100001
159.551694438	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1470 li=0 spid=020000fffe0000010001
159.552496856	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1470 li=127 spid=3cc0c6fffefe02100001
159.553484058	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1470 li=127 spid=3cc0c6fffefe02100001
159.570142778	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56003 li=-3 spid=3cc0c6fffefe02100001
159.570719395	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56003 li=-3 spid=3cc0c6fffefe02100001
159.600438817	2	3c:c0:c6:fe:02:11	MVRP	
159.660624870	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1562 li=0 spid=3cc0c6fffefe02100001
159.660635870	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1562 li=127 spid=020000fffe0000010001
159.660643430	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1562 li=127 spid=020000fffe0000010001
159.680893822	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56004 li=-3 spid=3cc0c6fffefe02100001
159.681634624	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56004 li=-3 spid=3cc0c6fffefe02100001
159.811020400	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56005 li=-3 spid=3cc0c6fffefe02100001
159.811751602	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56005 li=-3 spid=3cc0c6fffefe02100001
159.930897298	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56006 li=-3 spid=3cc0c6fffefe02100001
159.931616284	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56006 li=-3 spid=3cc0c6fffefe02100001
159.940243768	2	3c:c0:c6:fe:02:11	ethertype 0x0027	
160.001179239	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63998 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
160.060999684	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56007 li=-3 spid=3cc0c6fffefe02100001
160.061727086	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56007 li=-3 spid=3cc0c6fffefe02100001
160.180968782	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56008 li=-3 spid=3cc0c6fffefe02100001
160.181705360	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56008 li=-3 spid=3cc0c6fffefe02100001
160.310961952	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56009 li=-3 spid=3cc0c6fffefe02100001
160.311698562	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56009 li=-3 spid=3cc0c6fffefe02100001
160.351693496	3	02:00:00:00:00:01	MSRP	
160.430904034	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56010 li=-3 spid=3cc0c6fffefe02100001
160.431641676	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56010 li=-3 spid=3cc0c6fffefe02100001
160.551696758	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1471 li=0 spid=020000fffe0000010001
160.552462552	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1471 li=127 spid=3cc0c6fffefe02100001
160.553452995	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1471 li=127 spid=3cc0c6fffefe02100001
160.570148506	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56011 li=-3 spid=3cc0c6fffefe02100001
160.570726115	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56011 li=-3 spid=3cc0c6fffefe02100001
160.600252545	2	3c:c0:c6:fe:02:11	MVRP	
160.670618254	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1563 li=0 spid=3cc0c6fffefe02100001
160.670629262	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1563 li=127 spid=020000fffe0000010001
160.670636822	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1563 li=127 spid=020000fffe0000010001
160.680914942	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56012 li=-3 spid=3cc0c6fffefe02100001
160.681654144	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56012 li=-3 spid=3cc0c6fffefe02100001
160.811034128	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56013 li=-3 spid=3cc0c6fffefe02100001
160.811765714	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56013 li=-3 spid=3cc0c6fffefe02100001
160.930898225	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56014 li=-3 spid=3cc0c6fffefe02100001
160.931613819	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56014 li=-3 spid=3cc0c6fffefe02100001
161.001173542	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63999 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
161.061007403	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56015 li=-3 spid=3cc0c6fffefe02100001
161.061734797	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56015 li=-3 spid=3cc0c6fffefe02100001
161.151695336	3	02:00:00:00:00:01	MSRP	
161.152073873	2	3c:c0:c6:fe:02:11	MSRP	
161.181011692	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56016 li=-3 spid=3cc0c6fffefe02100001
161.181740918	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56016 li=-3 spid=3cc0c6fffefe02100001
161.240316936	2	3c:c0:c6:fe:02:11	MVRP	
161.251192825	2	3c:c0:c6:fe:02:11	MSRP	
161.311017886	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56017 li=-3 spid=3cc0c6fffefe02100001
161.311752679	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56017 li=-3 spid=3cc0c6fffefe02100001
161.351695821	3	02:00:00:00:00:01	MSRP	
161.430916583	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56018 li=-3 spid=3cc0c6fffefe02100001
161.431655177	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56018 li=-3 spid=3cc0c6fffefe02100001
161.551699083	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1472 li=0 spid=020000fffe0000010001
161.552467092	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1472 li=127 spid=3cc0c6fffefe02100001
161.553459679	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1472 li=127 spid=3cc0c6fffefe02100001
161.570155838	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56019 li=-3 spid=3cc0c6fffefe02100001
161.570732831	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56019 li=-3 spid=3cc0c6fffefe02100001
161.600438845	2	3c:c0:c6:fe:02:11	MVRP	
161.681098266	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1564 li=0 spid=3cc0c6fffefe02100001
161.681109266	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1564 li=127 spid=020000fffe0000010001
161.681116826	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1564 li=127 spid=020000fffe0000010001
161.700176815	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56020 li=-3 spid=3cc0c6fffefe02100001
161.700789585	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56020 li=-3 spid=3cc0c6fffefe02100001
161.811031628	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56021 li=-3 spid=3cc0c6fffefe02100001
161.811765045	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56021 li=-3 spid=3cc0c6fffefe02100001
161.885694547	3	02:00:00:00:00:01	MAAP	
161.930904341	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56022 li=-3 spid=3cc0c6fffefe02100001
161.931622743	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56022 li=-3 spid=3cc0c6fffefe02100001
161.940261403	2	3c:c0:c6:fe:02:11	ethertype 0x0027	
162.001248674	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=64000 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
162.061041895	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56023 li=-3 spid=3cc0c6fffefe02100001
162.061773137	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56023 li=-3 spid=3cc0c6fffefe02100001
162.180957233	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56024 li=-3 spid=3cc0c6fffefe02100001
162.181696435	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56024 li=-3 spid=3cc0c6fffefe02100001
162.310997794	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56025 li=-3 spid=3cc0c6fffefe02100001
162.311737604	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56025 li=-3 spid=3cc0c6fffefe02100001
162.351698146	3	02:00:00:00:00:01	MSRP	
162.430922308	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56026 li=-3 spid=3cc0c6fffefe02100001
162.431656718	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56026 li=-3 spid=3cc0c6fffefe02100001
162.551701408	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1473 li=0 spid=020000fffe0000010001
162.552489210	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1473 li=127 spid=3cc0c6fffefe02100001
162.553477028	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1473 li=127 spid=3cc0c6fffefe02100001
162.570167739	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56027 li=-3 spid=3cc0c6fffefe02100001
